ID,TargetB,TargetD,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemMedIncome,DemPctVeterans,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftAvgLast,GiftTimeFirst,GiftTimeLast,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll
169460,0,,52,39,F,H,112500,66915,24,2,2,1,1,15,15,20,20,27,20,11,25,23,5,12,10,A,0
164003,0,,1,82,F,U,240200,0,28,7,24,6,17,7.57,5.83,7.5,9,113,20,11,30,70,5,15,28,S,1
169620,0,,24,45,F,H,150000,37327,34,3,12,3,12,10.67,10.58,10.67,12,129,17,12,32,72,5,14,29,A,1
169605,1,7,30,,U,U,118500,0,21,8,15,5,8,7.63,6.67,7,7,44,16,14,36,42,6,17,18,A,1
169603,0,,49,,M,H,110300,37327,19,4,5,3,3,10.75,10.6,7.33,10,28,16,15,29,28,6,13,11,A,1
186292,1,10,27,47,M,H,93100,37327,22,6,21,3,9,7.33,5.57,7.33,10,81,9,21,42,69,7,18,26,S,1
169640,1,8,0,75,F,H,124800,54567,0,6,11,2,4,7.67,6.36,6.5,7,102,15,14,34,53,6,15,22,A,0
169630,0,,0,,F,H,127100,54567,0,1,3,0,1,25,25,,40,41,18,13,34,35,6,6,15,A,0
169703,1,25,28,82,F,H,248600,57164,34,8,31,7,20,5.13,3.49,5.29,7,125,17,13,31,78,6,17,34,S,1
169700,1,25,25,,M,U,167600,57164,17,2,7,1,5,11.5,5.57,3,20,125,18,13,26,53,6,12,23,A,1
169678,1,20,12,73,F,H,185600,57164,29,3,5,2,3,13.33,13,12,16,40,18,12,34,35,6,17,16,A,1
169722,1,20,25,50,F,U,142800,0,17,0,1,0,0,0,25,,25,23,23,10,10,15,4,4,6,N,0
169780,1,10,26,,U,U,165000,0,20,2,2,0,0,12.5,12.5,,15,30,26,9,23,22,4,4,9,A,0
170067,0,,46,,M,U,185400,0,27,2,6,0,2,14,9,,15,67,18,15,34,48,6,6,19,A,0
169813,1,15,14,45,F,U,324700,0,39,1,4,1,2,15,11,15,15,79,17,10,26,39,4,10,14,A,0
158567,1,6,13,86,U,U,172200,0,38,5,14,4,8,6.2,6.07,6.5,10,53,18,12,27,40,5,14,17,S,1
5140,1,7,14,75,M,H,324700,66882,39,4,34,1,12,8,6.15,9,9,124,17,22,38,108,5,12,29,S,1
169827,1,21,18,49,F,H,165000,45880,33,1,1,1,1,15,15,15,15,16,16,10,15,12,4,6,5,F,0
169840,0,,27,84,F,H,141000,45880,42,4,12,2,7,16,12.58,10,19,115,18,13,35,72,6,17,33,S,1
169903,1,15,23,80,U,H,259800,64579,54,2,14,0,10,15,8.11,,15,128,19,11,30,67,4,4,28,A,1
169895,1,25,23,52,F,U,259800,0,54,1,5,0,2,25,20,,25,111,19,13,32,54,6,6,22,A,0
169881,1,15,23,,F,U,259800,0,54,5,9,5,8,10.4,8.22,10.4,12,68,17,12,30,48,6,16,21,S,1
169863,1,21,23,77,M,H,269200,64579,54,1,2,1,2,17,16,17,17,41,20,10,28,33,4,12,12,A,0
169855,1,25,24,67,M,H,381300,64579,33,3,3,1,1,23.33,23.33,25,25,28,15,11,24,24,5,11,11,A,0
163779,0,,11,68,M,H,226800,64579,39,4,24,1,12,16.75,10.96,15,15,116,18,13,35,79,6,17,33,S,1
1556,1,25,25,49,F,U,216700,64579,17,1,4,0,1,15,12.25,,15,49,15,10,25,39,2,2,12,E,0
5881,1,12,3,80,M,U,246900,64579,11,3,12,2,5,22.33,13.25,26,13,52,14,27,48,69,6,17,18,S,1
169916,0,,42,,F,H,241900,48207,37,3,18,1,11,7.67,8.17,5,8,128,18,12,33,76,6,16,32,S,1
169919,1,20,37,49,F,H,65700,25782,46,2,3,0,0,10,8.67,,15,32,26,8,21,21,4,4,9,A,0
169947,0,,46,17,F,H,171900,52532,27,4,30,2,16,8.5,6.8,8,8,129,17,11,33,82,5,16,33,S,1
169955,1,50,42,73,M,U,158800,45469,41,2,12,2,9,50,28.75,50,50,116,18,13,35,75,6,17,31,A,1
5123,1,6,40,,F,H,187800,56053,25,4,25,4,16,7,5.3,7,5,130,18,11,25,74,5,13,32,S,1
169973,1,15,42,57,F,H,151400,42017,29,2,5,0,1,14,11.4,,15,56,18,12,32,42,6,6,18,A,0
169963,0,,42,40,M,H,151400,42017,29,2,2,1,1,17,17,15,19,23,19,12,23,21,6,11,9,N,0
170001,0,,42,,M,U,136900,48833,27,1,1,1,1,25,25,25,25,24,24,10,20,19,4,8,7,N,0
458,0,,37,80,F,U,168800,0,33,3,15,3,8,15,9.67,15,15,124,25,14,36,60,7,18,25,S,1
170098,1,10,48,69,F,U,87700,0,43,1,7,1,3,15,6.71,15,15,122,24,5,15,27,2,5,8,A,0
170143,1,5,40,7,F,H,172200,65680,20,6,14,3,10,5.67,4.57,5.67,7,93,18,9,26,56,5,14,23,S,1
170195,0,,34,74,M,H,333300,60886,45,2,23,1,11,80,21.04,85,85,124,17,22,40,127,11,19,50,A,1
170167,0,,29,79,F,H,213200,60886,50,2,2,0,0,10,10,,15,26,15,9,19,17,3,3,6,N,0
12234,1,10,28,75,F,H,224700,60886,33,3,29,2,11,10,9.52,10,8,90,8,25,42,87,6,15,26,S,1
170231,1,13,40,,F,H,171900,41873,60,5,36,4,18,14.4,12.83,14.5,6,130,15,13,33,80,6,17,35,S,1
170229,1,11,38,,F,H,149300,41873,38,6,33,5,18,10.67,9.3,10.8,10,126,22,12,28,76,6,16,34,S,1
170215,1,8,40,77,F,U,127400,0,36,8,11,6,8,4.5,4.45,4.17,4,45,22,11,31,36,6,16,16,S,1
170239,0,,42,73,M,H,258000,0,30,2,6,1,4,25,18,25,25,87,16,14,33,54,6,15,22,A,1
170241,0,,46,80,M,H,79200,40469,35,2,2,2,2,12.5,12.5,12.5,15,33,18,10,25,23,4,10,9,A,0
170256,1,10,42,,F,U,124600,0,36,4,6,2,3,9.25,7.5,10,10,65,18,7,20,27,4,9,8,A,0
170310,0,,31,55,M,H,73900,0,0,7,10,5,7,9.86,9.3,10.4,8,44,23,12,34,40,6,17,17,S,1
170341,0,,30,45,F,H,96000,43120,36,2,20,0,9,27.5,9.95,,30,113,25,12,34,72,6,6,30,A,1
170287,0,,28,,M,U,86900,0,35,1,1,1,1,25,25,25,25,21,21,12,19,18,5,8,7,F,0
9611,0,,5,73,F,H,116100,43120,41,3,28,2,14,12.67,9.64,13,14,130,21,22,42,110,5,15,35,A,1
170363,1,15,0,67,M,H,126900,44090,0,5,15,2,6,18.4,12.6,16,10,93,17,9,26,53,4,13,20,A,0
170370,0,,40,61,F,H,92600,38939,29,4,4,2,2,14.5,14.5,18,20,32,16,13,27,26,6,12,10,A,0
170386,1,10,44,,F,U,89200,0,36,4,15,3,9,9.5,6.93,9.33,10,92,16,12,31,63,5,13,24,S,1
170402,1,10,42,54,F,H,122400,36739,41,5,10,2,4,8.6,6.8,8.5,10,53,16,15,36,45,6,16,19,A,0
170401,0,,36,61,F,H,66900,36739,34,4,5,2,3,9,8.2,8.5,10,44,18,13,29,33,6,14,14,A,0
170438,0,,37,74,M,H,75100,39262,45,5,20,3,13,10,8.55,10.33,10,112,17,13,33,80,6,17,34,S,1
4726,0,,42,17,M,U,92100,39262,36,4,32,2,16,10,10.75,10,10,126,19,26,46,130,9,18,41,A,1
170448,0,,43,,U,U,67000,0,36,1,9,1,8,20,8.67,20,20,123,24,9,28,56,4,12,25,A,1
170457,0,,49,,F,U,73600,0,29,1,7,1,5,18,13.86,18,18,86,22,12,31,56,6,15,23,A,0
170473,1,20,42,46,M,U,119400,0,41,2,3,0,1,18,15.33,,20,41,19,14,34,35,6,6,14,A,0
170479,1,10,43,55,F,H,67000,35500,36,5,7,2,3,10,8.86,9.5,11,53,19,12,32,41,6,15,17,A,0
170489,1,20,35,,F,U,212800,0,29,2,2,0,0,20,20,,20,30,18,12,26,23,4,4,9,A,0
170536,0,,41,49,F,H,141400,0,0,3,4,2,2,13,11.25,14,11,33,19,12,31,29,6,15,13,A,1
170621,0,,2,61,M,H,146400,59419,48,2,17,2,13,10,4.71,10,11,130,16,13,31,75,4,11,28,A,1
170588,0,,2,,F,U,175200,0,43,2,7,0,2,12.5,6.71,,10,75,18,14,31,49,6,6,18,A,0
170577,0,,2,67,M,H,160000,59419,38,4,6,2,2,15,14.17,15,20,44,18,14,35,40,6,16,16,A,0
170652,1,15,7,69,F,H,117100,52649,26,3,6,2,3,16.33,12.17,14.5,20,56,18,13,34,47,6,16,19,A,0
170651,0,,7,50,M,H,160000,52649,42,2,8,0,4,15,9.63,,15,57,15,14,33,51,6,6,20,A,1
170649,1,25,2,64,M,H,160000,52649,48,5,10,2,3,20.6,17,25,25,53,17,13,32,45,6,16,20,A,0
170646,0,,6,65,F,H,145300,52649,35,3,4,0,1,15,12.5,,20,43,18,12,32,32,6,6,14,A,0
170677,0,,10,,F,U,124800,0,0,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0
170563,1,5,8,65,F,H,124800,0,35,6,6,4,4,7.5,7.5,8.75,8,36,22,13,34,34,7,17,15,A,0
170722,1,20,22,57,F,H,204300,72616,11,1,10,0,5,20,13.8,,20,128,26,10,31,67,5,5,32,A,1
170714,1,20,22,56,U,U,145200,0,18,3,13,2,7,16.67,12.62,15,20,93,20,8,28,62,4,14,24,S,1
170768,0,,7,,F,U,120900,0,37,3,4,1,2,10,8.75,15,15,40,18,12,31,32,6,14,13,A,0
170767,1,15,22,77,F,H,134900,49566,49,1,2,1,2,15,12.5,15,15,33,22,10,25,24,4,10,10,A,0
170765,0,,5,41,F,H,124700,49566,47,5,6,4,4,12,11.67,11.25,15,39,25,11,32,33,6,17,16,A,1
3009,1,20,8,49,F,H,118400,49566,43,4,16,2,8,11.5,9.88,10.5,15,77,16,27,48,74,6,16,25,A,1
14547,1,20,12,42,F,H,188400,70144,32,3,5,2,2,16.67,16,20,20,52,16,17,28,45,6,11,9,N,0
170827,1,17,20,77,F,H,125700,70144,30,3,13,2,7,8.33,6.38,8.5,6,81,18,13,33,58,6,16,23,S,1
170825,0,,35,,U,U,240900,0,33,2,5,1,3,22.5,18,20,25,76,15,13,29,50,6,13,20,A,0
170817,1,23,12,59,M,U,150400,70144,39,4,4,2,2,20.25,20.25,20,25,32,16,14,32,29,6,15,13,A,0
170813,0,,18,62,M,H,91200,70144,33,2,2,1,1,13,13,16,16,28,22,10,23,22,4,10,9,A,0
171521,1,6,46,,F,U,88600,0,36,7,18,2,5,6.29,5.22,6.5,6,64,15,13,30,52,5,13,19,S,1
170927,0,,23,37,F,U,249400,69964,70,4,27,3,15,7.5,4.19,6.67,10,125,18,13,31,72,6,15,31,S,1
170889,1,7,6,,F,H,125400,69964,44,1,14,0,6,10,4.29,,5,100,15,13,23,55,5,5,21,A,0
170864,1,10,11,55,M,H,249400,69964,37,3,3,3,3,11.67,11.67,11.67,15,29,21,12,25,24,6,13,11,A,1
186809,1,15,11,65,F,H,244300,69964,32,3,4,3,3,11.67,12.5,11.67,15,30,7,17,33,29,7,15,13,A,1
170912,1,20,14,53,M,H,189600,82635,32,2,2,1,1,15,15,10,20,36,18,10,26,25,4,11,10,A,0
170907,1,15,14,37,F,H,222500,82635,32,2,2,1,1,10,10,5,15,28,19,13,26,23,5,11,9,A,0
170939,0,,44,80,F,U,146800,55975,44,2,10,2,7,17.5,20,17.5,20,93,23,10,22,54,4,10,19,A,1
170935,1,10,44,,F,H,146800,55975,44,2,3,2,2,11,10.67,11,10,24,18,12,23,22,6,11,9,N,0
171014,1,25,44,49,M,H,126400,54464,41,2,2,1,1,25,25,25,25,30,26,12,27,24,5,12,10,A,0
170486,1,12,35,,M,U,99300,0,57,2,2,1,1,12.5,12.5,15,10,21,15,11,18,18,5,8,7,N,0
125366,1,7,18,53,F,U,93300,0,37,1,1,1,1,15,15,15,15,24,24,9,19,18,3,7,6,N,0
171083,1,25,16,54,F,U,88200,0,58,3,27,1,14,33.33,16.52,50,25,126,19,13,35,81,6,17,34,S,1
171072,1,10,9,,F,H,103300,33066,46,7,16,5,8,19.86,12.63,15.6,20,53,19,13,35,47,6,17,20,S,1
171129,0,,12,71,F,H,170500,60885,39,6,39,4,18,8.5,5.87,8.5,8,105,21,7,27,70,3,13,27,S,1
171137,1,14,35,71,M,H,209400,65909,38,8,13,6,8,13.63,11.46,13.17,16,55,16,15,35,46,6,17,19,S,1
171139,0,,44,54,M,H,163400,46250,35,2,9,1,3,17.5,10,15,20,113,16,13,33,66,6,15,27,A,0
171188,1,14,38,64,F,H,128300,54683,43,4,30,3,14,13.5,11.53,13.33,15,105,20,13,35,74,6,17,29,S,1
171169,0,,42,41,F,H,140200,54683,50,1,3,1,3,15,15,15,15,52,23,10,27,40,4,10,15,A,0
171157,0,,40,78,F,H,150900,54683,37,4,10,3,4,8,9.2,7.33,6,63,15,16,33,60,5,13,19,A,0
171205,1,12,46,,F,U,68900,0,0,4,22,4,14,9.75,7.45,9.75,10,91,11,21,42,80,5,15,26,A,1
171216,1,5,20,61,F,H,136100,51105,40,4,6,3,4,6.25,5.83,6.67,5,41,16,15,34,38,6,14,16,A,0
171215,1,17,11,50,M,H,132700,51105,38,3,3,2,2,11.33,11.33,11,12,24,19,13,24,22,6,11,9,N,0
171214,0,,11,43,F,H,132700,51105,38,1,1,1,1,25,25,25,25,23,23,10,17,15,4,7,6,N,0
171258,0,,18,43,F,H,105200,45579,48,1,1,0,0,20,20,,20,16,16,12,17,14,5,5,6,F,0
171265,1,25,21,48,M,H,96800,45579,28,2,21,1,10,25.5,16.67,26,25,105,15,13,33,71,6,17,29,L,1
171302,1,15,12,50,F,H,169300,56069,32,1,3,0,2,15,11.67,,15,44,18,10,28,36,4,4,13,A,0
171338,1,10,35,51,F,H,207600,68924,47,4,6,2,4,6.25,6.67,7.5,5,52,19,12,32,43,6,15,20,A,0
171337,0,,34,57,F,H,190700,68924,39,2,3,0,1,13,10.33,,15,44,18,10,26,29,4,4,11,A,0
11611,1,10,40,,M,H,176900,68924,40,2,20,2,4,20.5,17.5,20.5,13,102,4,45,65,98,9,18,26,A,0
171358,1,30,35,79,M,H,263100,86625,53,3,13,1,8,25,19.62,25,25,124,19,13,35,76,6,17,32,S,1
171357,1,25,35,,F,H,263100,86625,53,1,1,1,1,25,25,25,25,17,17,11,16,14,5,7,6,F,0
171370,0,,42,,U,H,131500,55339,38,2,2,0,0,17.5,17.5,,25,28,18,13,27,25,6,6,11,A,0
13805,1,10.7,42,65,M,H,131500,55339,38,1,2,1,1,30,27.5,30,25,22,19,25,32,32,5,8,8,N,0
171405,0,,25,33,F,H,127200,63142,22,1,3,0,0,20,10.67,,20,55,19,14,27,34,6,6,12,A,0
171396,1,6,27,,M,H,140100,63142,39,4,10,2,5,6.5,5,6.5,10,53,19,14,32,38,6,14,15,A,1
171383,1,7,24,66,M,H,205100,63142,30,3,3,1,1,7.67,7.67,5,7,24,18,12,23,21,6,11,9,N,0
171475,0,,16,73,F,H,118500,41045,35,2,2,2,2,20,20,20,15,30,15,11,24,21,5,11,10,L,0
171507,0,,44,46,M,H,127300,53581,21,6,20,2,5,25.33,17.95,29,30,69,17,14,34,62,6,17,24,S,1
171528,1,5,46,42,F,U,189500,0,33,4,17,3,9,8.75,6.71,9.33,10,86,20,13,34,65,6,16,25,S,1
171512,0,,30,61,F,H,97800,48544,37,1,2,0,0,20,15,,20,23,15,11,18,16,5,5,7,N,0
7879,1,25,27,67,F,H,107200,48544,27,2,14,1,7,27.5,17.86,25,30,130,26,23,42,93,4,14,28,A,1
171566,1,15,40,75,M,H,117500,49725,30,6,8,4,4,10.17,10.25,10,15,33,18,13,31,29,6,15,13,A,1
171581,1,5,12,87,M,H,264400,105652,38,2,2,2,2,12.5,12.5,12.5,15,23,16,13,21,19,6,10,8,N,0
185698,1,15,14,,M,U,279200,105652,35,2,3,2,2,17.5,15,17.5,10,29,10,21,35,33,8,15,13,A,0
163675,1,10,6,62,U,U,169300,0,17,2,8,2,5,15,10.88,15,15,87,18,13,35,58,6,17,24,A,0
171143,1,5,42,66,M,U,156600,0,43,5,7,3,4,26,23.57,25.33,32,45,17,15,35,42,6,16,16,A,1
171631,1,10,12,44,F,H,153700,71424,25,4,26,3,17,15.5,11.19,15.67,17,128,20,13,34,82,6,17,32,S,1
171612,1,20,12,59,F,H,153700,71424,25,3,8,1,4,11,8.38,8,10,54,16,14,33,42,6,15,17,A,0
171609,1,20,12,55,F,H,153700,71424,25,2,4,2,3,15,13,15,15,44,16,12,31,37,5,15,16,A,0
171642,0,,35,44,F,H,213300,95814,44,2,5,1,2,27.5,21,25,30,65,19,13,35,53,6,17,21,A,0
188507,1,10,35,71,F,H,228900,95814,40,3,13,2,8,10.67,9.77,10,10,125,6,11,24,54,6,14,27,A,0
171655,1,12,21,,F,U,140900,0,0,2,6,1,4,12.5,12.67,10,10,84,18,9,27,41,5,14,18,A,0
171677,1,25,10,,U,U,137500,0,0,3,4,3,4,17.33,14.25,17.33,25,42,24,12,32,34,6,16,15,A,1
171700,0,,11,81,F,H,158900,27421,31,1,8,1,5,25,15.5,25,25,93,21,12,31,59,6,15,23,A,0
171738,1,12,2,27,M,U,209800,0,32,1,8,0,3,15,9.75,,10,81,18,13,32,59,6,6,22,A,1
171763,0,,2,70,M,H,155700,69500,35,5,13,4,6,13.4,9.65,13.75,13,93,19,14,33,63,6,16,25,S,1
171785,0,,8,76,F,U,94300,0,36,3,4,2,3,11.67,11.25,10,15,43,18,11,30,31,5,13,13,A,1
171873,0,,2,63,M,U,146400,0,48,1,15,1,11,10,8.33,10,10,120,16,12,30,68,5,13,29,A,1
171855,1,20,16,76,M,H,150400,42500,56,3,20,3,9,12.33,6.83,12.33,20,79,17,9,30,59,5,16,24,A,1
171854,1,15,17,73,F,H,118900,42500,35,1,12,1,4,18,13.5,18,15,79,18,12,29,56,6,16,25,A,1
171832,1,25,7,,M,U,136500,0,38,0,3,0,1,0,25,,25,42,18,13,13,36,6,6,16,A,0
171898,0,,20,68,F,H,156900,40128,40,3,7,1,3,18.33,17.86,15,15,74,16,13,35,55,6,17,23,A,0
171879,1,20,8,,F,U,101600,0,27,1,1,1,1,20,20,20,20,24,24,7,17,17,3,7,6,N,0
171943,0,,18,65,M,H,100300,37595,37,1,4,0,1,20,11.5,,20,53,15,9,24,34,3,3,13,E,0
171935,0,,17,72,F,H,97800,37595,26,2,4,1,2,17.5,12.5,20,20,45,22,12,31,35,6,14,14,A,0
171920,0,,8,,F,U,116000,0,33,1,1,0,0,15,15,,15,20,20,10,16,15,4,4,5,F,0
171978,0,,8,,M,U,76600,0,38,5,9,2,3,10,11.11,10,10,41,18,13,33,35,6,17,16,A,0
170818,1,10,14,35,F,H,66800,28817,30,7,9,4,6,6.29,6,6,6,45,16,12,32,38,5,14,15,S,1
172018,0,,4,73,F,U,118800,40268,15,2,20,1,10,10,9.05,10,10,113,21,11,27,71,4,11,25,A,1
172014,0,,25,17,F,U,0,40268,17,3,16,2,9,18.33,13.63,19,10,86,18,13,30,62,6,16,25,S,1
171209,0,,17,45,F,H,99300,50573,23,1,1,0,0,30,30,,30,15,15,8,10,10,3,3,4,E,0
172073,0,,18,41,F,H,113300,47491,34,5,9,3,5,9.4,7.44,9.33,10,67,16,12,31,47,5,13,18,A,0
172068,1,20,2,51,M,H,134500,47491,34,13,18,8,10,13.08,11.94,12.75,14,45,16,14,34,40,6,16,16,S,1
172097,0,,18,,F,H,130600,47008,30,3,3,2,2,12.33,12.33,12.5,15,32,21,11,29,28,5,13,11,A,0
172088,0,,18,39,M,H,130600,47008,30,2,2,2,2,70.5,70.5,70.5,56,21,17,13,21,20,6,10,8,N,0
14798,1,10,16,85,F,H,108900,47008,40,9,46,7,15,13.33,8.83,13,14,130,16,22,39,98,4,13,20,A,1
5074,1,31,16,80,M,H,108900,47008,40,1,17,1,8,26,22.88,26,26,115,24,25,45,120,6,15,31,A,1
172140,1,10,35,45,F,H,209900,65143,40,1,10,0,5,20,10.7,,20,75,17,13,33,59,6,6,24,A,1
171950,1,10,18,67,F,H,144400,65143,36,6,10,3,5,7.67,6.8,5.67,10,76,18,11,30,48,6,16,21,A,1
172162,0,,11,,M,H,212200,70118,21,2,14,0,7,4.5,5.57,,4,121,19,9,24,63,4,4,25,S,1
172167,1,20,21,58,F,U,68000,0,32,4,4,3,3,13,13,13.33,15,35,20,12,30,29,6,15,13,A,0
165753,1,15,18,69,M,H,134500,45897,18,1,1,0,0,15,15,,15,16,16,11,16,13,4,4,5,F,0
172176,1,20,15,,F,U,178800,0,25,2,4,2,3,14.5,11,14.5,20,41,17,14,32,35,6,14,13,A,0
172175,1,10,30,77,F,H,65800,45897,24,4,6,3,3,14.25,11.33,15.67,6,39,15,13,31,32,6,15,14,A,0
1646,1,10,30,50,M,H,67500,45897,37,3,16,1,8,8.33,7.56,10,10,103,17,14,32,85,5,13,34,A,1
172220,1,19,32,57,M,H,67600,32764,31,2,15,1,8,17,12.13,20,20,128,16,14,33,73,6,14,30,S,1
172214,1,5,18,49,F,H,120500,32764,33,5,10,4,6,11,9.8,11.25,11,77,24,7,29,50,4,15,20,A,0
172232,0,,7,59,M,H,125400,39695,47,2,2,1,1,21.5,21.5,23,20,33,25,12,30,28,6,14,12,A,0
81616,1,3,9,,F,H,142900,39695,33,7,14,3,7,4.14,3.64,4,3,65,5,16,32,47,6,13,17,A,1
189564,0,,7,47,F,U,132400,39695,34,3,10,1,2,18.67,17,22,18,42,6,32,54,69,9,20,19,A,0
3008,0,,8,72,M,U,96500,42341,33,4,17,2,7,11.25,8.71,10,10,124,13,34,56,99,7,18,35,A,1
171227,1,7,16,,M,U,98600,0,41,3,5,2,4,8.67,7.6,9,10,44,16,13,30,33,6,13,13,A,0
172273,0,,0,,M,U,151300,0,0,1,1,1,1,20,20,20,20,21,21,10,17,16,4,7,6,F,0
172315,1,8,2,82,F,H,136800,75373,38,3,34,3,16,8.67,6.85,8.67,11,130,16,9,24,70,4,11,26,S,1
172301,1,23,2,74,M,H,148600,75373,35,2,4,2,4,17.5,12.75,17.5,15,44,16,14,32,37,6,14,14,A,1
1986,1,5,2,75,F,U,136800,0,38,8,29,3,15,6.75,5.55,7.67,6,128,6,31,51,111,13,24,45,S,1
172359,1,20,30,62,U,U,56600,0,29,3,17,3,11,14,8.06,14,14,128,20,12,28,70,5,13,31,A,1
172343,0,,31,,F,U,71300,0,29,2,7,0,4,25,16,,25,68,19,13,35,60,6,6,22,A,1
172362,0,,39,55,M,H,108300,35017,12,6,13,3,6,10.33,8.77,10,10,57,18,14,33,50,6,16,21,S,1
172773,0,,46,,U,U,111400,0,45,3,23,1,10,10.33,9.43,10,10,123,17,13,33,76,6,15,32,S,1
172432,1,5,27,48,F,H,92700,0,23,1,11,1,9,25,10.27,25,25,126,20,13,32,71,6,15,30,A,1
172420,1,6,25,31,F,H,98800,43407,11,4,4,3,3,6.25,6.25,6.67,5,31,20,12,25,24,6,12,10,A,1
172452,0,,35,49,F,H,158600,60694,32,6,16,4,9,5,4.25,4.75,5,91,15,11,31,57,5,15,23,A,0
172475,1,16,40,51,F,H,123100,41423,33,4,10,3,6,15.75,12.3,16,15,76,17,13,34,54,6,17,23,S,1
172464,1,6,40,,M,U,125700,0,54,6,8,5,6,6.17,5.63,6.2,5,40,18,12,31,33,6,16,15,A,1
172467,0,,35,66,M,H,182500,41423,50,7,9,4,5,14.29,12,12.5,20,53,17,13,33,39,6,15,17,A,1
172503,0,,46,68,F,H,89200,32234,61,3,7,1,5,23.33,17.43,20,25,110,22,13,31,57,6,14,23,A,1
172500,0,,46,,F,H,89200,32234,61,2,2,1,1,30.5,30.5,23,38,29,19,13,27,24,6,13,11,A,0
172512,0,,53,68,F,H,57000,38568,27,8,32,5,16,9.88,9.09,10,9,89,17,14,34,71,6,17,26,S,1
172508,0,,53,62,F,H,57000,38568,27,4,12,2,4,13.5,11.42,14,15,57,18,13,35,48,6,17,20,A,1
172530,1,7,34,61,F,H,149500,57086,48,5,7,3,4,6.4,5.71,5.67,5,52,21,12,32,37,6,15,15,A,0
172527,0,,34,56,M,H,161500,57086,47,6,7,2,3,5,5,5,5,41,15,12,31,33,5,13,13,A,1
172523,1,4,35,70,F,H,170200,57086,42,6,7,4,5,4.33,4.14,4.5,4,41,16,12,31,32,5,13,13,A,1
172573,0,,28,,F,U,107700,0,54,2,32,2,18,20,13.91,20,20,126,23,13,34,82,6,16,33,A,1
172571,0,,28,65,F,H,98700,39216,54,2,19,2,11,20,9.53,20,10,124,24,10,31,75,5,15,31,A,1
172562,0,,28,73,M,H,98700,39216,54,2,4,0,1,15,14,,15,40,25,12,33,34,6,6,15,A,0
172597,1,3,34,71,F,H,143100,52588,20,2,13,1,5,12.5,7.15,20,20,123,18,8,20,41,4,9,12,A,0
172635,1,16,41,,M,H,64400,28767,38,0,9,0,7,0,11.44,,16,113,27,4,4,38,2,2,18,A,1
170998,1,10,46,83,F,U,62100,38800,33,1,12,1,5,17,10.17,17,10,56,23,9,17,36,4,10,16,A,1
172750,1,25,25,43,M,H,96700,41056,30,3,3,3,3,18.67,18.67,18.67,20,33,20,12,30,29,6,14,12,A,0
172702,1,12,37,54,F,H,108600,41056,36,3,3,3,3,10,10,10,15,32,15,10,26,24,4,11,10,A,0
172784,1,5,46,65,F,H,68800,40441,30,8,14,7,9,4.63,5.57,4.71,6,85,17,13,31,54,6,17,22,S,1
172802,0,,46,,M,U,66200,38737,33,2,9,1,6,17.5,17.22,10,25,122,26,6,23,60,3,12,29,A,1
172801,1,10,44,,M,H,71000,38737,33,1,7,0,6,25,13.57,,25,124,25,11,32,65,6,6,26,A,0
172607,0,,36,36,M,U,125800,38737,31,1,1,1,1,15,15,15,15,24,24,7,17,15,3,7,6,N,0
172814,0,,31,,F,U,94200,0,45,1,3,1,1,5,8.67,5,15,29,24,12,25,25,5,11,9,A,0
172812,0,,24,73,M,H,117500,38750,42,2,2,1,1,15,15,5,25,24,18,13,24,21,6,11,9,N,0
172854,0,,26,86,F,H,118100,54762,39,2,13,0,7,36,23.54,,37,129,18,14,36,82,6,6,36,A,1
172851,1,10,25,47,M,H,114800,54762,35,2,5,1,3,17,13,17,17,113,22,10,27,54,4,11,24,A,0
172846,1,10,27,55,M,U,141700,0,37,1,9,1,5,30,14.11,30,7,76,18,12,33,59,6,17,25,A,1
172839,0,,27,74,F,U,92900,0,30,1,5,1,3,16,11.6,16,16,53,20,12,30,44,6,14,19,A,0
172883,1,12,27,55,F,U,86900,0,25,2,19,1,10,11,14.84,12,12,111,19,12,32,77,5,14,31,A,1
172882,0,,30,,F,U,74800,45396,28,3,10,1,5,7.33,10,5,10,119,17,10,26,53,5,12,24,A,0
172863,1,9,40,68,M,H,98100,45396,41,5,6,3,4,6.8,6.5,6.33,8,40,16,13,31,33,6,15,14,A,0
172908,0,,36,67,F,U,119200,0,37,1,8,0,2,17,12.13,,17,90,17,8,24,40,4,4,17,A,0
172892,0,,30,49,F,U,69400,38613,44,3,4,2,2,10,9,10,15,32,18,12,26,24,6,12,10,A,0
172887,0,,30,37,F,H,75900,38613,33,1,1,1,1,23,23,23,23,21,21,10,17,15,4,7,6,F,0
172938,0,,36,41,F,H,80400,43100,49,2,8,0,2,31,20.88,,32,74,18,13,35,58,6,6,24,A,0
172956,0,,26,84,F,H,114200,43100,38,8,24,4,14,4.63,4,4.5,5,120,17,13,31,71,6,15,31,S,1
172937,0,,26,67,M,H,105000,43100,38,1,8,1,5,20,17.5,20,10,69,22,7,27,50,4,14,19,A,0
